城市,行政区,楼宇名称,地址,楼宇性质,楼盘级别,入住日期,楼层,楼栋数,门洞数,租价,居住户数,入住人数,入住率,等候厅总数,等候厅媒体位,电梯总数,电梯媒体位,媒体位总数,大框数量,小框数量,受众描述,资源类型
北京,朝阳区,东风家园,朝阳区酒仙桥路41号东风家园,R-ap住宅,AAA,20040401.0,18,2.0,2.0,56554.0,180.0,720.0,1.0,0.0,0.0,4,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,东风家园17、18号楼,朝阳区酒仙桥路41号东风家园,R-ap住宅,AAA,20040401.0,18,2.0,2.0,56554.0,160.0,640.0,1.0,0.0,0.0,4,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,金泉时代,朝阳区北苑路317号,写字楼,AAA,20131218.0,27,1.0,2.0,60000.0,432.0,1728.0,1.0,0.0,0.0,10,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,八里庄东里,朝阳区朝阳北路94号八里庄东里,R-ap住宅,AAA,20050501.0,22,1.0,1.0,54000.0,130.0,520.0,1.0,0.0,0.0,2,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,北沙滩1号院西区,朝阳区林萃路21-5号北沙滩1号院,R-ap住宅,AAA,20081001.0,15,2.0,2.0,85000.0,216.0,864.0,1.0,0.0,0.0,2,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,和平街14区甲15号,朝阳区和平街14号和平街街道十四区社区,R-ap住宅,AAA,20000620.0,18,2.0,2.0,86000.0,128.0,512.0,1.0,0.0,0.0,4,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,风格派,朝阳区小营北路140号,商住两用,AAA,20090723.0,19,1.0,2.0,92000.0,423.0,1692.0,1.0,0.0,0.0,4,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,摩码大厦（北京）,朝阳北路119号,写字楼,AAA,20031001.0,26,1.0,1.0,64000.0,411.0,1644.0,1.0,0.0,0.0,4,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,现代柏联大厦,建国门外大街建华南路17号,写字楼,AAA,20040801.0,15,2.0,2.0,85600.0,160.0,640.0,1.0,0.0,0.0,6,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,和平西街23号院,北京市朝阳区小黄庄前街23号院4号楼,R-ap住宅,AAA,19900901.0,20,1.0,1.0,75265.0,320.0,1280.0,1.0,0.0,0.0,2,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,芍药居北里313.314号楼,北京市朝阳区芍药居北里,R-ap住宅,AAA,20081101.0,16,2.0,2.0,88725.0,288.0,1152.0,1.0,0.0,0.0,4,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,芍药居4号院2号楼,北京市朝阳区芍药居4号院,R-ap住宅,AAA,19980830.0,18,1.0,1.0,96276.0,156.0,624.0,1.0,0.0,0.0,2,2.0,2.0,2.0,,,电梯框架
北京,朝阳区,明天生活馆,朝阳区汤立路218号院明天生活馆,R-ap住宅,AAA,20130502.0,14,1.0,3.0,60000.0,548.0,2192.0,1.0,0.0,0.0,6,3.0,3.0,3.0,,,电梯框架
北京,朝阳区,美华世纪大厦,建华南路15号,R-ap住宅,AAA,20040905.0,25,1.0,3.0,69000.0,333.0,1332.0,1.0,0.0,0.0,6,3.0,3.0,3.0,,,电梯框架
北京,朝阳区,紫萝园,朝阳区石佛营东里133号,R-ap住宅,AAA,20020901.0,19,3.0,3.0,57000.0,505.0,2020.0,1.0,0.0,0.0,6,3.0,3.0,3.0,,,电梯框架
北京,朝阳区,元大都（隆远阁）,芍药居甲2号院17号楼,R-ap住宅,AAA,20080801.0,11,1.0,4.0,110000.0,284.0,1136.0,1.0,0.0,0.0,10,3.0,3.0,3.0,,,电梯框架
北京,朝阳区,西坝河北里21号楼,北京市朝阳区西坝河北里,R-ap住宅,AAA,19980301.0,8,1.0,1.0,84234.0,134.0,536.0,1.0,0.0,0.0,2,3.0,3.0,3.0,,,电梯框架
北京,朝阳区,平乐园10号院,朝阳区西大望路,R-ap住宅,AAA,20030201.0,15,1.0,3.0,60000.0,500.0,2000.0,1.0,0.0,0.0,3,3.0,3.0,3.0,,,电梯框架
北京,朝阳区,丽景馨居,朝阳区高碑店北路15号丽景馨居,R-ap住宅,AAA,20010201.0,20,4.0,4.0,65900.0,637.0,2548.0,1.0,0.0,0.0,8,4.0,4.0,4.0,,,电梯框架
北京,朝阳区,名苑雅居,北京市朝阳区白庙路甲1号,商住两用,AAA,20051001.0,14,1.0,4.0,85000.0,268.0,1072.0,1.0,0.0,0.0,4,4.0,4.0,4.0,,,电梯框架
北京,朝阳区,酷特区,朝阳区晨光家园102号楼,R-ap住宅,AAA,20050101.0,21,1.0,4.0,75406.0,500.0,2000.0,1.0,0.0,0.0,8,4.0,4.0,4.0,,,电梯框架
北京,朝阳区,金隅可乐,朝阳区双桥路甲5号,写字楼,AAA,20090731.0,26,2.0,4.0,40000.0,800.0,3200.0,1.0,0.0,0.0,8,4.0,4.0,4.0,,,电梯框架
北京,朝阳区,和平西苑,和平西桥以南约200米,R-ap住宅,AAA,20070308.0,18-21,4.0,3.0,82058.0,1000.0,4000.0,1.0,0.0,0.0,2,4.0,4.0,4.0,,,电梯框架
北京,朝阳区,美丽亚洲假日花园,朝阳区兴隆西街8号美丽亚洲假日花园,R-ap住宅,AAA,20000201.0,17,4.0,4.0,48900.0,523.0,2092.0,1.0,0.0,0.0,8,4.0,4.0,4.0,,,电梯框架
北京,朝阳区,东土城7号院,北京市朝阳区东土城7号院,R-ap住宅,AAA,19930601.0,12-14,2.0,2.0,87267.0,186.0,744.0,1.0,0.0,0.0,4,4.0,4.0,4.0,,,电梯框架
北京,朝阳区,信息研究院,北京市朝阳区芍药居35号中煤信息大厦,R-ap住宅,AAA,20041012.0,14-18,4.0,5.0,63000.0,512.0,2048.0,1.0,0.0,0.0,5,5.0,5.0,5.0,,,电梯框架
北京,朝阳区,裕瑞轩,朝阳区花虎沟36号,R-ap住宅,AAA,20031001.0,15,5.0,5.0,75000.0,340.0,1360.0,1.0,0.0,0.0,5,5.0,5.0,5.0,,,电梯框架
北京,朝阳区,嘉铭桐城D区,朝阳亚运村小营北苑路86号,R-ap住宅,AAA,20030601.0,26,6.0,6.0,110000.0,600.0,2400.0,1.0,0.0,0.0,6,6.0,6.0,6.0,,,电梯框架
北京,朝阳区,翌景嘉园,朝阳区东三环南路70号翌景嘉园,R-ap住宅,AAA,20020128.0,28,3.0,3.0,55000.0,920.0,3680.0,1.0,0.0,0.0,9,6.0,6.0,6.0,,,电梯框架
北京,朝阳区,天天朝阳（甘露园西里8号院）,朝阳区康家沟路162号天天朝阳,R-ap住宅,AAA,20071222.0,16,1.0,7.0,75000.0,560.0,2240.0,1.0,0.0,0.0,14,6.0,6.0,6.0,,,电梯框架
北京,朝阳区,上东10号,朝阳区东风南路10号,R-ap住宅,AAA,20100501.0,3,6.0,14.0,106196.0,189.0,756.0,1.0,0.0,0.0,14,6.0,6.0,6.0,,,电梯框架
北京,朝阳区,豪威家园,北京市朝阳区豪威家园,R-ap住宅,AAA,20020701.0,16,1.0,3.0,74549.0,224.0,896.0,1.0,0.0,0.0,6,6.0,6.0,6.0,,,电梯框架
北京,朝阳区,广顺园小区,紫芳路9号院,R-ap住宅,AAA,20010201.0,23,3.0,3.0,80000.0,600.0,2400.0,1.0,0.0,0.0,6,6.0,6.0,6.0,,,电梯框架
北京,朝阳区,松榆东里28.29.32.33号,北京市朝阳区松榆东里28.29.32.33号楼,R-ap住宅,AAA,19921001.0,22,4.0,4.0,75632.0,530.0,2120.0,1.0,0.0,0.0,8,6.0,6.0,6.0,,,电梯框架
北京,朝阳区,力源里,力源里3号院,R-ap住宅,AAA,20000830.0,19,3.0,3.0,60000.0,600.0,2400.0,1.0,0.0,0.0,7,7.0,7.0,7.0,,,电梯框架
北京,朝阳区,北化宿舍大院,北京市朝阳区农光南里14,R-ap住宅,AAA,19911001.0,18,5.0,5.0,71874.0,830.0,3320.0,1.0,0.0,0.0,10,10.0,10.0,10.0,,,电梯框架
北京,朝阳区,亮马嘉园小区,南十里居,R-ap住宅,AAA,20031101.0,20,3.0,12.0,70963.0,500.0,2000.0,1.0,0.0,0.0,40,12.0,12.0,12.0,,,电梯框架
北京,朝阳区,华源冠军城,北沙滩桥东南角劳动大厦东100米,R-ap住宅,AAA,20060901.0,20,12.0,12.0,102058.0,909.0,3636.0,1.0,0.0,0.0,22,14.0,14.0,14.0,,,电梯框架
北京,朝阳区,华纺星海家园,朝阳区红松路2号,R-ap住宅,AAA,20140708.0,17,6.0,15.0,50000.0,1100.0,4400.0,1.0,0.0,0.0,17,16.0,16.0,16.0,,,电梯框架
北京,朝阳区,龙祥嘉园,清林东路1号,R-ap住宅,AAA,20021201.0,11-15,10.0,8.0,62000.0,1112.0,4448.0,1.0,0.0,0.0,19,16.0,16.0,16.0,,,电梯框架
北京,朝阳区,北沙滩1号院东区,朝阳区奥运村街道北沙滩1号院,R-ap住宅,AAA,20081001.0,11,4.0,19.0,89000.0,473.0,1892.0,1.0,0.0,0.0,19,19.0,19.0,19.0,,,电梯框架
北京,朝阳区,海棠公社2号院,朝阳区白鹿司北街1号楼,R-ap住宅,AAA,20100630.0,16,6.0,21.0,50000.0,1082.0,4328.0,1.0,0.0,0.0,42,27.0,27.0,27.0,,,电梯框架
北京,朝阳区,海棠公社4号院,白鹿寺路4号院,R-ap住宅,AAA,20200630.0,5,10.0,27.0,46000.0,1300.0,5200.0,1.0,0.0,0.0,30,27.0,27.0,27.0,,,电梯框架
北京,朝阳区,炫特嘉园（炫特区）,朝阳区石佛营东路6号楼炫特区,R-ap住宅,AAA,20040301.0,11-21,12.0,37.0,72000.0,1650.0,6600.0,1.0,0.0,0.0,53,37.0,37.0,37.0,,,电梯框架
北京,朝阳区,金蝉南里,朝阳区东四环欢乐谷东南500米,R-ap住宅,AAA,20051101.0,15,14.0,45.0,50000.0,2000.0,8000.0,1.0,0.0,0.0,54,52.0,52.0,52.0,,,电梯框架
北京,朝阳区,国奥村东区,朝阳区林萃东路2号,R-ap住宅,AAA,20111103.0,7,19.0,55.0,120000.0,1800.0,7200.0,1.0,0.0,0.0,100,55.0,55.0,55.0,,,电梯框架
北京,朝阳区,国奥村西区,朝阳区林萃东路1号国奥村(西区),R-ap住宅,AAA,20110401.0,7-9,23.0,73.0,120000.0,1120.0,4480.0,1.0,0.0,0.0,126,72.0,72.0,72.0,,,电梯框架
北京,昌平区,南环路10号院,南环路10号院,R-ap住宅,AAA,20000901.0,21,1.0,2.0,40000.0,240.0,960.0,1.0,0.0,0.0,4,2.0,2.0,2.0,,,电梯框架
北京,昌平区,合立方小区,昌平区中滩村六号院,R-ap住宅,AAA,20110401.0,22,10.0,10.0,59408.0,1068.0,4272.0,1.0,0.0,0.0,15,5.0,5.0,5.0,,,电梯框架
北京,昌平区,创新园33号,昌平南环,R-ap住宅,AAA,20010901.0,6,1.0,6.0,30000.0,48.0,192.0,1.0,0.0,0.0,6,6.0,6.0,6.0,,,电梯框架
北京,昌平区,万科城南区,昌平南环53,R-ap住宅,AAA,20000901.0,28,2.0,14.0,44000.0,1200.0,4800.0,1.0,0.0,0.0,21,14.0,14.0,14.0,,,电梯框架
北京,昌平区,北回归线（回龙观东大街336号院）,昌平区回龙观东大街334号北回归线,R-ap住宅,AAA,20100601.0,7,4.0,8.0,65000.0,330.0,1320.0,1.0,0.0,0.0,16,16.0,16.0,16.0,,,电梯框架
北京,昌平区,万科城西区,昌平南环路53,R-ap住宅,AAA,20000901.0,28,17.0,44.0,43000.0,5021.0,20084.0,1.0,0.0,0.0,75,44.0,44.0,44.0,,,电梯框架
北京,,,,,,,,1225.0,2487.0,,,,,0.0,0.0,3427,2665.0,2665.0,2665.0,0.0,,电梯框架
上海,宝山区,景瑞生活广场,高跃路176号,写字楼,AAA,20071201.0,10,1.0,1.0,92536.0,50.0,200.0,1.0,0.0,0.0,2,1.0,1.0,1.0,,,电梯框架
上海,宝山区,恒寓,丰皓路1301号,R-ap住宅,AAA,20170801.0,18,1.0,1.0,55000.0,200.0,800.0,1.0,0.0,0.0,2,1.0,1.0,1.0,,,电梯框架
上海,宝山区,逸仙大厦,高逸路105,写字楼,AAA,20120201.0,16,1.0,1.0,58000.0,100.0,400.0,1.0,0.0,0.0,2,1.0,1.0,1.0,,,电梯框架
上海,宝山区,尚景天地,殷高西路518号,写字楼,AAA,20090611.0,20,2.0,2.0,23000.0,240.0,960.0,1.0,0.0,0.0,3,2.0,2.0,2.0,,,电梯框架
上海,宝山区,华和路602弄,华和路602弄,R-ap住宅,AAA,20150601.0,7,8.0,8.0,43831.0,144.0,576.0,1.0,0.0,0.0,8,5.0,5.0,5.0,,,电梯框架
上海,宝山区,同盛嘉园西区,月城路299弄,R-ap住宅,AAA,20090501.0,11,10.0,10.0,45000.0,680.0,2720.0,1.0,0.0,0.0,10,10.0,10.0,10.0,,,电梯框架
上海,宝山区,和家欣苑A区,红林路589弄,R-ap住宅,AAA,20150101.0,18,12.0,12.0,46000.0,480.0,1920.0,1.0,0.0,0.0,12,12.0,12.0,12.0,,,电梯框架
上海,宝山区,同盛嘉园东区,月城路300弄,R-ap住宅,AAA,20090501.0,11,23.0,23.0,45000.0,1240.0,4960.0,1.0,0.0,0.0,23,23.0,23.0,23.0,,,电梯框架
上海,宝山区,保利叶之林三期,塘祁路679弄,R-ap住宅,AAA,20150601.0,14,8.0,24.0,65350.0,462.0,1848.0,1.0,0.0,0.0,17,24.0,24.0,24.0,,,电梯框架
上海,宝山区,保利叶之林二期,塘祁路577弄,R-ap住宅,AAA,20150601.0,14,10.0,25.0,63541.0,514.0,2056.0,1.0,0.0,0.0,25,25.0,25.0,25.0,,,电梯框架
上海,宝山区,和家欣苑D区,顾北东路39弄,R-ap住宅,AAA,20110604.0,18,27.0,27.0,45000.0,1200.0,4800.0,1.0,0.0,0.0,27,27.0,27.0,27.0,,,电梯框架
上海,宝山区,保利叶之林一期,华秋路349弄,R-ap住宅,AAA,20150601.0,14,22.0,28.0,63381.0,610.0,2440.0,1.0,0.0,0.0,28,28.0,28.0,28.0,,,电梯框架
上海,宝山区,飘鹰锦和花园58弄,杨行镇红林路58弄,R-ap住宅,AAA,20111201.0,18,15.0,15.0,50000.0,540.0,2160.0,1.0,0.0,0.0,30,30.0,30.0,30.0,,,电梯框架
上海,宝山区,保利熙悦,走马塘路1228弄,R-ap住宅,AAA,20170416.0,25,13.0,35.0,55000.0,1546.0,6184.0,1.0,0.0,0.0,40,35.0,35.0,35.0,,,电梯框架
上海,宝山区,逸景佳苑,逸仙路1588弄,R-ap住宅,AAA,20110501.0,12,36.0,36.0,42105.0,892.0,3568.0,1.0,0.0,0.0,35,36.0,36.0,36.0,,,电梯框架
上海,宝山区,飘鹰锦和花园158弄,红林路158弄,R-ap住宅,AAA,20111201.0,18,20.0,20.0,50000.0,680.0,2720.0,1.0,0.0,0.0,40,40.0,40.0,40.0,,,电梯框架
上海,宝山区,碧桂园云麓之城,罗太路869弄,R-ap住宅,AAA,20201201.0,18,20.0,20.0,46000.0,1280.0,5120.0,1.0,0.0,0.0,20,40.0,40.0,40.0,,,电梯框架
上海,宝山区,铂金华府,大华二路201号,R-ap住宅,AAA,20100201.0,6-12,76.0,76.0,83000.0,1838.0,7352.0,1.0,0.0,0.0,58,43.0,43.0,43.0,,,电梯框架
上海,宝山区,经纬学士逸居,纬地路99弄,R-ap住宅,AAA,20160301.0,9,46.0,46.0,70000.0,1370.0,5480.0,1.0,0.0,0.0,55,46.0,46.0,46.0,,,电梯框架
上海,宝山区,和家欣苑B区,红林路576弄,R-ap住宅,AAA,20180501.0,18,56.0,56.0,48000.0,1640.0,6560.0,1.0,0.0,0.0,56,54.0,54.0,54.0,,,电梯框架
上海,宝山区,观澜泓郡家园,纬地路358弄,R-ap住宅,AAA,20120201.0,18,58.0,58.0,65000.0,2088.0,8352.0,1.0,0.0,0.0,58,58.0,58.0,58.0,,,电梯框架
上海,宝山区,水岸蓝桥,真华路999弄,R-ap住宅,AAA,20050701.0,8-18,59.0,59.0,80000.0,1847.0,7388.0,1.0,0.0,0.0,60,59.0,59.0,59.0,,,电梯框架
上海,宝山区,经纬学府阳光家园,涵青路100弄,R-ap住宅,AAA,20151116.0,15,70.0,70.0,63500.0,2150.0,8600.0,1.0,0.0,0.0,110,65.0,65.0,65.0,,,电梯框架
上海,宝山区,学府涵青家园,涵青路398弄,R-ap住宅,AAA,20120101.0,14,75.0,75.0,65000.0,1800.0,7200.0,1.0,0.0,0.0,105,75.0,75.0,75.0,,,电梯框架
上海,奉贤区,合景万景峰三期,湖堤路163弄,商住两用,AAA,20151001.0,16,3.0,3.0,35000.0,310.0,1240.0,1.0,0.0,0.0,3,3.0,3.0,3.0,,,电梯框架
上海,奉贤区,奉贤卓越世纪中心（388弄）商务楼,百富路388弄,写字楼,AAA,20101001.0,21,5.0,5.0,20000.0,1942.0,7768.0,1.0,0.0,0.0,10,5.0,5.0,5.0,,,电梯框架
上海,奉贤区,奉贤卓越世纪中心（388弄）,南港路388弄,商住两用,AAA,20101001.0,17,6.0,6.0,20000.0,1942.0,7768.0,1.0,0.0,0.0,6,6.0,6.0,6.0,,,电梯框架
上海,奉贤区,泰和名都,展园路303弄,R-ap住宅,AAA,20151101.0,15,8.0,8.0,22000.0,704.0,2816.0,1.0,0.0,0.0,8,8.0,8.0,8.0,,,电梯框架
上海,奉贤区,奉贤卓越世纪中心（1288弄）,望园南路1288弄,商住两用,AAA,20101001.0,17,8.0,8.0,19000.0,3400.0,13600.0,1.0,0.0,0.0,8,8.0,8.0,8.0,,,电梯框架
上海,奉贤区,清雅苑（上海）,上海市奉贤区白沙西苑北50米,R-ap住宅,AAA,20200101.0,18,4.0,8.0,18000.0,480.0,1920.0,1.0,0.0,0.0,8,8.0,8.0,8.0,,,电梯框架
上海,奉贤区,合景万景峰二期,湖堤路199弄,R-ap住宅,AAA,20151001.0,16,8.0,8.0,35000.0,826.0,3304.0,1.0,0.0,0.0,8,8.0,8.0,8.0,,,电梯框架
上海,奉贤区,合景万景峰一期,湖堤路199弄/金海公路4808弄,R-ap住宅,AAA,20151001.0,16,22.0,23.0,35000.0,1408.0,5632.0,1.0,0.0,0.0,44,11.0,11.0,11.0,,,电梯框架
上海,奉贤区,中南锦庭（奉贤锦庭）,贤瑞路111弄,R-ap住宅,AAA,20170601.0,8-25,13.0,14.0,35000.0,398.0,1592.0,1.0,0.0,0.0,14,14.0,14.0,14.0,,,电梯框架
上海,奉贤区,秋月朗庭,南桥新城富竹路39弄,R-ap住宅,AAA,20141201.0,18,23.0,23.0,45000.0,1304.0,5216.0,1.0,0.0,0.0,23,23.0,23.0,23.0,,,电梯框架
上海,奉贤区,百曲乐苑,金汇万顺路2089弄,R-ap住宅,AAA,20130301.0,18,25.0,25.0,25000.0,960.0,3840.0,1.0,0.0,0.0,25,25.0,25.0,25.0,,,电梯框架
上海,奉贤区,齐贤雅苑,沿港河路558弄,R-ap住宅,AAA,20200101.0,18,14.0,28.0,19000.0,1008.0,4032.0,1.0,0.0,0.0,28,28.0,28.0,28.0,,,电梯框架
上海,奉贤区,百曲雅苑,万顺路1988弄,R-ap住宅,AAA,20130401.0,16,29.0,29.0,25000.0,1120.0,4480.0,1.0,0.0,0.0,29,29.0,29.0,29.0,,,电梯框架
上海,奉贤区,百曲和苑,万顺路2088弄,R-ap住宅,AAA,20120531.0,18,40.0,40.0,25000.0,1598.0,6392.0,1.0,0.0,0.0,70,40.0,40.0,40.0,,,电梯框架
上海,虹口区,盛业大厦,四平路778号,写字楼,AAA,19960701.0,24,1.0,1.0,45000.0,108.0,432.0,1.0,0.0,0.0,2,1.0,1.0,1.0,,,电梯框架
上海,虹口区,新昌大厦,新市路228号,写字楼,AAA,19990901.0,23,1.0,1.0,50000.0,144.0,576.0,1.0,0.0,0.0,2,1.0,1.0,1.0,,,电梯框架
上海,虹口区,海伦大厦,海伦路75号,R-ap住宅,AAA,19960101.0,18,1.0,1.0,59000.0,108.0,432.0,1.0,0.0,0.0,2,1.0,1.0,1.0,,,电梯框架
上海,虹口区,鸿旭豪苑（写字楼）,长阳路355号,写字楼,AAA,19900701.0,18,1.0,1.0,100000.0,354.0,1416.0,1.0,0.0,0.0,2,1.0,1.0,1.0,,,电梯框架
上海,虹口区,虹业大楼,公平路761号,写字楼,AAA,19970301.0,12,1.0,1.0,42000.0,100.0,400.0,1.0,0.0,0.0,2,1.0,1.0,1.0,,,电梯框架
上海,虹口区,求精大楼,天通庵路715号,R-ap住宅,AAA,19930701.0,13,1.0,1.0,65268.0,78.0,312.0,1.0,0.0,0.0,1,1.0,1.0,1.0,,,电梯框架
上海,虹口区,华科公寓,汶水东路670号,R-ap住宅,AAA,20000301.0,24,1.0,1.0,56000.0,192.0,768.0,1.0,0.0,0.0,2,1.0,1.0,1.0,,,电梯框架
上海,虹口区,临平北路50号,临平北路50号,写字楼,AAA,19940831.0,24,1.0,1.0,65000.0,100.0,400.0,1.0,0.0,0.0,1,1.0,1.0,1.0,,,电梯框架
上海,虹口区,昆明公寓,昆明路173弄,R-ap住宅,AAA,20090201.0,8,1.0,1.0,64000.0,30.0,120.0,1.0,0.0,0.0,1,1.0,1.0,1.0,,,电梯框架
上海,虹口区,新中大楼（新华大楼）,四平路460弄,R-ap住宅,AAA,20000701.0,20,2.0,2.0,73000.0,100.0,400.0,1.0,0.0,0.0,2,2.0,2.0,2.0,,,电梯框架
上海,虹口区,荣振大厦,纪念路486号,写字楼,AAA,20080701.0,18,1.0,1.0,74525.0,180.0,720.0,1.0,0.0,0.0,2,2.0,2.0,2.0,,,电梯框架
上海,虹口区,曲阳公寓,曲阳路31号,R-ap住宅,AAA,19990201.0,18,1.0,1.0,69568.0,54.0,216.0,1.0,0.0,0.0,2,2.0,2.0,2.0,,,电梯框架
上海,虹口区,新兴大楼（新振大楼）,四平路480弄,R-ap住宅,AAA,20050701.0,24,2.0,2.0,73000.0,100.0,400.0,1.0,0.0,0.0,2,2.0,2.0,2.0,,,电梯框架
上海,虹口区,银欣花苑,临平北路60弄,R-ap住宅,AAA,19940810.0,24,3.0,3.0,82000.0,568.0,2272.0,1.0,0.0,0.0,12,3.0,3.0,3.0,,,电梯框架
上海,虹口区,紫虹嘉苑,岳州路399弄,R-ap住宅,AAA,20040101.0,18,12.0,12.0,100000.0,500.0,2000.0,1.0,0.0,0.0,12,4.0,4.0,4.0,,,电梯框架
上海,虹口区,华东公寓,汶水东路650弄,R-ap住宅,AAA,19900301.0,26,2.0,2.0,57555.0,360.0,1440.0,1.0,0.0,0.0,12,4.0,4.0,4.0,,,电梯框架
上海,虹口区,金鑫怡苑,飞虹路238弄,R-ap住宅,AAA,20040601.0,17,2.0,2.0,80000.0,150.0,600.0,1.0,0.0,0.0,2,4.0,4.0,4.0,,,电梯框架
上海,虹口区,新虬江电子商务商厦,中州路133弄,商住两用,AAA,20100501.0,25,2.0,2.0,65070.0,563.0,2252.0,1.0,0.0,0.0,4,4.0,4.0,4.0,,,电梯框架
上海,虹口区,金鑫怡苑东区,飞虹路258弄,R-ap住宅,AAA,20030101.0,10,3.0,3.0,80000.0,53.0,212.0,1.0,0.0,0.0,3,6.0,6.0,6.0,,,电梯框架
上海,虹口区,恒大江湾华庭,江杨南路127号,R-ap住宅,AAA,20210901.0,25,6.0,6.0,87665.0,720.0,2880.0,1.0,0.0,0.0,12,6.0,6.0,6.0,,,电梯框架
上海,虹口区,华清名苑,东宝兴路777号,R-ap住宅,AAA,20030601.0,17,7.0,7.0,84000.0,386.0,1544.0,1.0,0.0,0.0,7,7.0,7.0,7.0,,,电梯框架
上海,虹口区,荣振馨苑,纪念路488弄,R-ap住宅,AAA,20080801.0,"8,7,5",7.0,7.0,66280.0,110.0,440.0,1.0,0.0,0.0,7,7.0,7.0,7.0,,,电梯框架
上海,虹口区,鸿旭豪苑,昆明路388弄,R-ap住宅,AAA,20100701.0,33,4.0,4.0,100000.0,354.0,1416.0,1.0,0.0,0.0,4,7.0,7.0,7.0,,,电梯框架
上海,虹口区,森林湾大厦,吴淞路469号/海宁路269号,写字楼,AAA,20051201.0,22,1.0,4.0,100000.0,200.0,800.0,1.0,0.0,0.0,10,8.0,8.0,8.0,,,电梯框架
上海,虹口区,万峰梦湖苑,广林四路881弄,R-ap住宅,AAA,20050519.0,20,9.0,9.0,81000.0,813.0,3252.0,1.0,0.0,0.0,18,9.0,9.0,9.0,,,电梯框架
上海,虹口区,嘉杰国际广场,四川北路1727弄1-10号,商住两用,AAA,20070501.0,18,10.0,10.0,92000.0,493.0,1972.0,1.0,0.0,0.0,10,10.0,10.0,10.0,,,电梯框架
上海,虹口区,源森地带,四平路780号,R-ap住宅,AAA,20040801.0,18,8.0,8.0,85000.0,432.0,1728.0,1.0,0.0,0.0,8,16.0,16.0,16.0,,,电梯框架
上海,虹口区,飘鹰东方花园,曲阳路118弄,R-ap住宅,AAA,20030701.0,17,23.0,23.0,87000.0,742.0,2968.0,1.0,0.0,0.0,22,22.0,22.0,22.0,,,电梯框架
上海,黄浦区,上海百汇大厦,徐家汇路101号,R-ap住宅,AAA,19991001.0,22,1.0,1.0,96324.0,150.0,600.0,1.0,0.0,0.0,2,1.0,1.0,1.0,,,电梯框架
上海,黄浦区,白云公寓,斜土路468弄,R-ap住宅,AAA,19990401.0,24,1.0,1.0,85000.0,108.0,432.0,1.0,0.0,0.0,2,2.0,2.0,2.0,,,电梯框架
上海,黄浦区,南鼎建国大厦,建国新路91号,商住两用,AAA,20041101.0,26,1.0,1.0,90000.0,130.0,520.0,1.0,0.0,0.0,2,2.0,2.0,2.0,,,电梯框架
上海,黄浦区,南门大厦,黄家路18号,写字楼,AAA,20031101.0,16,1.0,1.0,98652.0,96.0,384.0,1.0,0.0,0.0,2,2.0,2.0,2.0,,,电梯框架
上海,黄浦区,上海大众汽车公寓,斜土路118弄,R-ap住宅,AAA,19900101.0,29，28，26,3.0,3.0,98565.0,660.0,2640.0,1.0,0.0,0.0,6,4.0,4.0,4.0,,,电梯框架
上海,黄浦区,黄浦新苑东区,西藏南路1108弄,R-ap住宅,AAA,20020731.0,22,5.0,5.0,118000.0,360.0,1440.0,1.0,0.0,0.0,5,5.0,5.0,5.0,,,电梯框架
上海,黄浦区,惠德公寓,黄家阙路99号,R-ap住宅,AAA,19980401.0,14,6.0,5.0,87403.0,364.0,1456.0,1.0,0.0,0.0,5,5.0,5.0,5.0,,,电梯框架
上海,黄浦区,黄浦众鑫城,西藏南路555号,R-ap住宅,AAA,20021201.0,29,6.0,6.0,10921.0,720.0,2880.0,1.0,0.0,0.0,6,6.0,6.0,6.0,,,电梯框架
上海,嘉定区,金地城市公馆,栖林路392弄,R-ap住宅,AAA,20090801.0,18,9.0,9.0,56000.0,480.0,1920.0,1.0,0.0,0.0,9,1.0,1.0,1.0,,,电梯框架
上海,嘉定区,新城M11金座,云屏路1520弄,写字楼,AAA,20150701.0,22,3.0,3.0,55000.0,280.0,1120.0,1.0,0.0,0.0,3,3.0,3.0,3.0,,,电梯框架
上海,嘉定区,金地森林公馆468弄,栖林路468弄,R-ap住宅,AAA,20100601.0,26,4.0,4.0,63000.0,360.0,1440.0,1.0,0.0,0.0,4,4.0,4.0,4.0,,,电梯框架
上海,嘉定区,旭辉U天地,宝翔路158弄1-6号,商住两用,AAA,20141001.0,12,4.0,4.0,28565.0,1585.0,6340.0,1.0,0.0,0.0,8,4.0,4.0,4.0,,,电梯框架
上海,嘉定区,碧桂园玉宏星天地,云安南路29弄,R-ap住宅,AAA,20161201.0,6,5.0,5.0,41000.0,160.0,640.0,1.0,0.0,0.0,5,5.0,5.0,5.0,,,电梯框架
