省（直辖市）,城市,播控形式,城市级别,行政区,商圈,点位名称,场景,位置,尺寸（宽*高）,面积,MR尺寸,时长（S）,轮播频次(次/天),周期,周客流（万）,120刊例价,180刊例价,地址,亮屏时间
江苏,苏州,数智播控,新一线,相城,陆慕元和商圈,苏州天虹购物中心（相城店）,中庭,中庭,5*10,50.0,,15.0,,1,32.0,37800.0,50000.0,苏州市相城区相城大道1168号,9:50-22:10
江苏,苏州,单点播控,新一线,高新,狮山龙湖商圈,苏州狮山龙湖天街,中庭,中庭,14.72*2.88,42.0,,15.0,120.0,1,50.0,60000.0,,苏州市塔园路181号,10:00-22:00
江苏,苏州,单点播控,新一线,工业园,青剑湖商圈,苏州星湖龙湖天街,中庭,中庭,5.28*2.88,15.21,,15.0,,1,20.0,60000.0,90000.0,苏州市吴中区唯观路与唯青路交叉口,10:00-22:00
江苏,苏州,单点播控,新一线,工业园,苏州中心商场商圈,苏州中心（6连屏投）,中庭,"A三层凤园
B北区中庭二三层中间
C北区中庭三四层中间
D南区中庭一二层中间
E北区中庭四五层中间
F南区二期一二层（外弧屏）","A:16.3*7.9=128.77
B:5.34*3=16.02
C:5.34*3=16.02
D:5.34*3=16.02
E:11*6.2=68.2
F:4.8*2.72=13.056",258.0,,15.0,120.0,4,90.0,1000000.0,,苏州市苏州工业园区苏绣路,10:00-22:00
江苏,苏州,单点播控,新一线,吴江,松陵商圈,苏州吴江吾悦广场,中庭,中庭三面屏,5.4*3.1*3,50.22,,15.0,120.0,1,20.0,50000.0,,江苏省苏州市吴江区开平路2188号,10:00-22:00
江苏,苏州,单点播控,新一线,吴江,松陵商圈,苏州万宝财富商业广场（户外）,户外,户外,无,,,15.0,,1,33.0,80000.0,80000.0,苏州市吴江区中山南路1088号,10:00-22:00
江苏,苏州,单点播控,新一线,吴江,吴江商圈,苏州吴江万象汇A,中庭,中庭,5.5*4.4,24.2,,15.0,100.0,1,40.0,100000.0,,江苏省苏州市吴江区吴江区开平路2299号,10:00-22:00
江苏,苏州,单点播控,新一线,吴江,吴江商圈,苏州吴江万象汇B,户外,商场外立面,16*9,144.0,,15.0,100.0,1,40.0,100000.0,,江苏省苏州市吴江区吴江区开平路2299号,9:00-22:00
江苏,苏州,单点播控,新一线,吴江,吴江商圈,苏州吴江万象汇C,户外,商场外立面,16*9,144.0,,15.0,100.0,1,40.0,100000.0,,江苏省苏州市吴江区吴江区开平路2299号,9:00-22:00
江苏,苏州,单点播控,新一线,吴中,吴中商城商圈,苏州东吴龙湖天街,中庭,中庭,3.2*5.44,17.408,,15.0,,1,30.0,60000.0,90000.0,苏州市吴中区东吴路与石湖路交汇处,10:00-22:00
江苏,苏州,单点播控,新一线,吴中,木渎商圈,苏州合景·悠方,中庭,中庭,7.872*4.416,34.8,,15.0,,1,32.0,60000.0,60000.0,苏州市吴中区金枫路268号,10:00-22:00
江苏,苏州,单点播控,新一线,姑苏,姑苏商圈,苏州首开龙湖胥江天街,中庭,中庭,8*3.2,25.6,,15.0,120.0,1,60.0,60000.0,,苏州市姑苏区劳动路777号,10:00-22:00
江苏,苏州,单点播控,百强县,常熟市,常熟世茂商圈,苏州常熟凤凰城,户外,户外屏,15.36*9.44,145.0,,15.0,120.0,1,25.0,50000.0,,苏州市常熟市新世纪大道77号,10:00-21:30
江苏,苏州,单点播控,百强县,常熟市,常熟万达广场商圈,苏州常熟万达广场,户外,户外屏,14*8,112.0,,15.0,120.0,1,30.0,50000.0,,苏州市常熟市珠海路8号,10:00-22:00
江苏,苏州,单点播控,百强县,常熟市,常熟印象城商圈,苏州常熟印象城,户外,户外屏,14.4*7.5,108.0,,15.0,120.0,1,35.0,50000.0,,苏州市常熟市海虞南路88号,"7:30-22:00(周一至周五）
9:00-22:00（周六周日）"
江苏,苏州,单点播控,百强县,昆山市,昆山万达商圈,苏州昆山青阳万达广场,中庭,中庭,12.8*3.36,43.008,,15.0,120.0,1,40.0,30000.0,,苏州市昆山市周市镇青阳北路238号,10:00-22:00
江苏,苏州,单点播控,百强县,昆山市,天虹商圈,苏州昆山天虹,中庭,1号中庭,7*4,28.0,,15.0,180.0,1,25.0,,40000.0,苏州市昆山市开发区中华园路1555号,10:00-22:00
江苏,苏州,单点播控,百强县,昆山市,万象汇商圈,苏州昆山万象汇A,中庭,中中庭,16.64*8.64,143.77,,15.0,260.0,1,30.0,,160000.0,苏州市昆山市前进西路1266号,"周日-周四:10:00-21:30
周五-周六:10:00-22:00"
江苏,苏州,单点播控,百强县,昆山市,万象汇商圈,苏州昆山万象汇B,户外,主入口门头,15.84*8.64,136.86,,15.0,260.0,1,30.0,,160000.0,苏州市昆山市前进西路1266号,"周日-周四:10:00-21:30
周五-周六:10:00-22:00"
江苏,苏州,单点播控,百强县,昆山市,万象汇商圈,苏州昆山万象汇C,街区,小象广场,6.912*3.84,26.54,,15.0,260.0,1,30.0,,160000.0,苏州市昆山市前进西路1266号,"周日-周四:10:00-21:30
周五-周六:10:00-22:00"
江苏,苏州,单点播控,百强县,昆山市,吾悦广场商圈,苏州昆山吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,20.0,50000.0,,江苏省苏州市昆山市224省道与312国道交汇处,10:00-22:00
江苏,苏州,单点播控,百强县,太仓市,太仓万达商圈,苏州太仓万达广场,中庭,中庭,12.8*3.36,43.008,,15.0,120.0,1,50.0,30000.0,,苏州市太仓市上海东路188号,10:00-22:00
江苏,苏州,单点播控,百强县,张家港市,金港镇商圈,苏州张家港中骏世界城B,中庭,室内中庭,(空白),,,15.0,120.0,1,25.0,50000.0,,江苏省苏州市张家港市崇真路与中港南路交叉口,10:00-22:00
江苏,苏州,单点播控,百强县,张家港市,万达广场商圈,苏州张家港万达广场,户外,商场外立面,12*10,120.0,,15.0,120.0,1,25.0,60000.0,,江苏省苏州市张家港市张家港市人民东路文化中心对面,"周日-周四:10:00-21:30
周五-周六:10:00-22:00"
江苏,苏州,单点播控,百强县,张家港市,吾悦广场商圈,苏州张家港吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,20.0,50000.0,,江苏省苏州市张家港市金港大道338号,10:00-22:00
江苏,宿迁,单点播控,三线,泗洪县,泗洪吾悦商圈,宿迁泗洪吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,21.0,30000.0,,宿迁市泗洪县古徐大道与青阳南路交汇处,10:00-22:00
江苏,宿迁,单点播控,三线,泗阳县,泗阳吾悦商圈,宿迁泗阳吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,27.0,30000.0,,宿迁市泗阳县洋河北路与北京西路交汇处西北侧,10:00-22:00
江苏,宿迁,单点播控,三线,宿城,宿城区商圈,宿迁宿城吾悦广场,中庭,中庭,7.4*2.518.5,18.5,,15.0,120.0,1,38.0,30000.0,,宿迁市宿城新区青海湖西路与黄海路交汇处,10:00-22:00
江苏,宿迁,单点播控,百强,沭阳县,台州路商圈,沭阳吾悦广场（户外）,户外,2号门上方,15.56*14.4,224.06,,15.0,120.0,(空白),18.0,,,江苏省宿迁市沭阳县台州南路68号,10：00~22：00
江苏,泰州,单点播控,三线,海陵,万达,泰州万达广场,室内,城中,4.8*9.6,46.08,,15.0,180.0,1,35.0,,40000.0,泰州市海陵区济川东路232号,10:00-22:00
江苏,泰州,单点播控,三线,海陵,文峰大世界,泰州文峰大世界泰州店,中庭,中庭,5.76*2.72,15.66,,15.0,,1,10.0,25000.0,40000.0,泰州市海陵区青年南路488号,9:30-21:30
江苏,泰州,单点播控,三线,海陵,中骏世界城商圈,泰州中骏世界城,中庭,中庭,5.71*3.01,17.19,,15.0,120.0,1,25.0,50000.0,,江苏省泰州市海陵区迎春东路北侧春兰路东侧,10:00-22:00
江苏,泰州,单点播控,百强县,泰兴市,泰兴吾悦商圈,泰州泰兴吾悦广场,中庭,中庭,7.1*2.8,19.88,,15.0,120.0,1,22.0,30000.0,,泰州市泰兴市鼓楼北路169号,10:00-22:00
江苏,泰州,单点播控,百强县,兴化市,兴化吾悦商圈,泰州兴化吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,22.0,30000.0,,泰州市兴化市中和西路与红星中路交叉口,10:00-22:00
江苏,泰州,单点播控,百强,靖江市,马洲公园商圈,靖江吾悦广场,中庭,中庭,4.8*2.7,12.96,,15.0,120.0,(空白),25.0,,,江苏省泰州市靖江市靖城街道工农路118号,10：00~22：00
江苏,无锡,数智播控,二线,梁溪,中山路/恒隆广场商圈,无锡苏宁广场,中庭,中庭连廊,6*12,72.0,,15.0,,1,21.0,45000.0,60000.0,无锡市梁溪区人民中路111号,9:50-22:10
江苏,无锡,数智播控,二线,锡山,荟聚商圈,无锡荟聚中心,中庭,中庭观光梯（太湖）,6*12,72.0,,15.0,,1,24.0,45000.0,60000.0,无锡市锡山区团结中路3号,9:35-22:25
江苏,无锡,数智播控,二线,锡山,锡东新城商圈,无锡润发购物中心,出入口,出入口,18*3,54.0,,15.0,,1,20.0,30000.0,40000.0,无锡市锡山区锡沪路,9:50-22:10
江苏,无锡,单点播控,二线,锡山,东亭商圈,无锡八佰伴中心（上环）,中庭,中庭,上圆环半径4米，高度2.8,70.336,,15.0,120.0,1,40.0,40000.0,,无锡市锡山区锡沪路南50米,10:00-22:00
江苏,无锡,单点播控,二线,锡山,东亭商圈,无锡八佰伴中心（下环）,中庭,中庭,下圆环半径2.5米，高度4.6,72.22,,15.0,120.0,1,40.0,40000.0,,无锡市锡山区锡沪路南50米,10:00-22:00
江苏,无锡,单点播控,二线,滨湖,河埒口商圈,无锡滨湖万达广场,中庭,中庭,10.24*2.88,29.49,,15.0,120.0,1,40.0,40000.0,,无锡市滨湖区河埒口梁溪路35号,10:00-22:00
江苏,无锡,单点播控,百强县,宜兴,宜兴万达商圈,无锡宜兴万达广场,中庭,中庭,12.8*3.36,43.008,,15.0,120.0,1,35.0,30000.0,,无锡市宜兴市东虹东路550号,10:00-22:00
江苏,无锡,单点播控,百强县,宜兴,宜兴万达商圈,无锡宜兴万达广场（吊装屏）,中庭,中庭三面屏,8.96*5.83*3,156.71,,15.0,120.0,1,35.0,25000.0,,无锡市宜兴市东虹东路550号,10:00-22:00
江苏,徐州,单点播控,二线,鼓楼,苏宁广场商圈,徐州苏宁广场一店,中庭,中庭,8*28.75,230.0,,15.0,120.0,1,50.0,240000.0,,徐州市鼓楼区河清路21号,10:00-22:00
江苏,徐州,单点播控,二线,云龙,新城区商圈,徐州招商花园城,中庭,中庭,7*4,28.0,,15.0,,1,10.0,25000.0,30000.0,徐州市云龙区昆仑大道与汉风路交叉口,10:00-21:30
江苏,徐州,单点播控,三线,新沂市,新沂吾悦商圈,徐州新沂吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,23.0,30000.0,,徐州市新沂市发展大道与上海路交汇处东南侧,10:00-22:00
江苏,徐州,单点播控,三线,贾汪,贾汪吾悦商圈,徐州贾汪吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,20.0,30000.0,,徐州市贾汪区贾汪区206国道泉城路与煤源路交汇处,10:00-22:00
江苏,盐城,单点播控,三线,盐都,吾悦广场,盐城新城吾悦广场,中庭,中庭,8*2.8,22.4,,15.0,180.0,1,15.0,,30000.0,盐城市盐都区海洋路216号,10:00-21:30
江苏,盐城,单点播控,三线,大丰,大丰吾悦商圈,盐城大丰吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,22.0,30000.0,,盐城市大丰区新村西路与金丰北大街交叉路口往西北约100米,10:00-22:00
江苏,盐城,单点播控,百强县,东台市,城南商圈,盐城东台吾悦广场,中庭,中庭,7.296*2.688,19.6,,15.0,120.0,1,20.0,25000.0,,盐城市东台市东台镇惠阳路107号吾悦广场,10:00-22:00
江苏,盐城,单点播控,百强县,射阳,综合体,盐城射阳吾悦广场,中庭,中庭,7.296*2.688,19.6,,15.0,120.0,1,21.0,25000.0,,盐城射阳经济开发区新城大道88号,10:00-22:00
江苏,扬州,单点播控,三线,宝应县,宝应吾悦商圈,扬州宝应吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,24.0,30000.0,,扬州市宝应县通运路9号,10:00-22:00
江苏,扬州,单点播控,三线,邗江,竹西御龙湾商圈,扬州新城吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,26.0,40000.0,,扬州市邗江区竹西路29号,10:00-22:00
江苏,扬州,单点播控,百强,高邮市,高邮东部新城核心商圈,高邮吾悦广场,中庭,中庭,7.47*2.66,19.87,,15.0,120.0,(空白),20.0,,,江苏省扬州市高邮市海潮东号777号,10：00~22：00
江苏,镇江,单点播控,三线,京口,丁卯开发区商圈,镇江京口吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,32.0,30000.0,,镇江市镇江新区丁卯桥路233号,10:00-22:00
江苏,镇江,单点播控,三线,句容市,句容吾悦广场商圈,镇江句容吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,22.0,30000.0,,镇江市句容市宁杭南路99号,10:00-22:00
江苏,镇江,单点播控,三线,扬中市,扬中吾悦广场商圈,镇江扬中吾悦广场,中庭,中庭,7.3*2.7,19.71,,15.0,120.0,1,16.0,30000.0,,镇江市扬中市迎宾大道1999号,10:00-22:00
江苏,镇江,单点播控,百强县,丹阳市,开发区商圈,镇江丹阳吾悦广场,中庭,中庭,5.3*3=15.9*3,47.7,,15.0,120.0,1,32.0,30000.0,,镇江市丹阳市金陵西路88号,10:00-22:00
天津,天津,数智播控,新一线,河东,上杭路街/河东万达商圈,天津万达广场（河东店）,中庭,东中庭观光梯,6*11.5,69.0,,15.0,,1,28.0,45000.0,60000.0,天津市河东区津滨大道53号,9:50-22:10
天津,天津,数智播控,新一线,河西,挂甲寺商圈,天津凯德MALL,出入口,西门内玻璃幕墙,10*6,60.0,,15.0,,1,28.0,37800.0,50000.0,天津市河西区南北大街1号,9:50-22:10
天津,天津,数智播控,新一线,红桥,老城厢商圈,天津鹏欣水游城,中庭,中庭,15*3,45.0,,15.0,,1,27.0,37800.0,50000.0,天津市红桥区大丰路12-24号,9:50-22:10
天津,天津,数智播控,新一线,南开,新兴商圈,天津南开大悦城,中庭,中庭（北）,11*3,33.0,,15.0,,1,20.0,58800.0,78000.0,天津市南开区南门外大街2-6号,9:50-22:10
天津,天津,单点播控,新一线,河东,天津站商圈,天津远洋未来广场A,中庭,中庭-观光梯,6*4.5,27.0,,15.0,120.0,1,20.0,50000.0,,天津市河东区新开路71号,10:00-22:00
天津,天津,单点播控,新一线,河东,天津站商圈,天津远洋未来广场B,室内,冰场大屏,13.5*5.5,74.25,,15.0,120.0,1,20.0,50000.0,,天津市河东区新开路71号,10:00-22:00
天津,天津,单点播控,新一线,河西,万象城商圈,天津万象城,室内,中庭,8*3.2,25.6,,15.0,120.0,4,38.0,300000.0,,天津市河西区乐园道9号,10:00-22:00
天津,天津,单点播控,新一线,河西,梅江商圈,天津梅江环宇荟,中庭,中庭,12.16*3.36,40.8576,,15.0,120.0,1,30.0,60000.0,,天津市河西区梦湖西道与解放南路交叉口,10:00-22:00
天津,天津,单点播控,新一线,西青,万达商圈,天津西青万达,中庭,中庭,13*3.5,45.5,,15.0,180.0,1,38.5,,60000.0,天津市西青区京港公路交口,10:00-22:00
天津,天津,单点播控,新一线,西青,西青商圈,龙湖天津梅江天街A,室内,北中庭,8.32*2.56,21.2992,,15.0,,4,38.0,50000.0,80000.0,天津市西青区津门湖街丽江道6号,10:00-22:00
天津,天津,单点播控,新一线,西青,西青商圈,龙湖天津梅江天街B,室内,南中庭-双面,5*9,45.0,,15.0,,4,38.0,60000.0,100000.0,天津市西青区津门湖街丽江道6号,10:00-22:00
天津,天津,单点播控,新一线,和平,东直门商圈,天津保利广场,户外,1号门2号门之间,30*13.8,414.0,,15.0,180.0,2,15.0,,120000.0,天津市福安大街39-22号,8:00-22:00
天津,天津,单点播控,新一线,和平,解放北路商圈,天津海信广场,室内,2F共享大厅,11*6.5,76.5,,30.0,70.0,1,25.0,200000.0,,天津市和平区解放路188号,10:00-22:00
天津,天津,单点播控,新一线,和平,经济开发区商圈,天津天河城购物中心,户外,户外（大沽北路一侧外墙）,14.8*17.1,253.08,,15.0,120.0,1,210.0,200000.0,,和平区赤峰道与和平路交叉路口旁,10:00-22:00
天津,天津,单点播控,新一线,和平,和平路商圈,天津恒隆广场,中庭,中庭,19m*10m,,,15.0,120.0,1,41.0,50000.0,,天津市和平区兴安路166号,10:00-22:00
天津,天津,单点播控,新一线,蓟州,核心商圈,天津蓟州万达广场,户外,外墙LED,14.56*7.62,111.0,,15.0,180.0,1,22.0,,40000.0,天津市蓟州区渔阳镇溪水路6号蓟州万达广场,9:50-22:10
天津,天津,单点播控,新一线,滨海,滨海商圈,天津K11Select购物艺术中心,中庭,室内,6.7*3.5,23.45,,15.0,120.0,1,21.0,40000.0,,天津市滨海新区第一大街与新城西路交汇处东北角,10:00-22:00
天津,天津,单点播控,新一线,滨海,塘沽工农村商圈,天津滨海吾悦广场A,中庭,中庭,12.16*4.48,54.0,,15.0,120.0,1,22.0,40000.0,,天津市滨海新区海缘东路与云山道交叉路口往西南约90米,10:00-22:30
天津,天津,单点播控,新一线,滨海,塘沽工农村商圈,天津滨海吾悦广场B,中庭,3F中庭,10.8*14.4,156.0,,15.0,120.0,1,22.0,30000.0,,天津市滨海新区海缘东路与云山道交叉路口往西南约90米,10:00-22:30
天津,天津,单点播控,新一线,滨海,塘沽工农村商圈,天津滨海吾悦广场C,户外,户外屏,21.76*13.12,285.0,,15.0,120.0,1,22.0,50000.0,,天津市滨海新区海缘东路与云山道交叉路口往西南约90米,10:00-22:30
天津,天津,单点播控,新一线,滨海,万达商圈,天津万达广场（滨海店）,中庭,中庭,12.8*3.36,43.0,,15.0,120.0,1,28.0,40000.0,,天津市滨海新区洞庭路4572号,9:50-22:10
天津,天津,单点播控,新一线,津南,核心商圈,天津津南吾悦广场,中庭,室内,7.3*2.8,20.44,,15.0,120.0,2,32.0,100000.0,,天津市津南区二八公路与津南大道交叉口,10:00-22:00
天津,天津,单点播控,新一线,宁河,宁河商圈,天津宁河吾悦广场,中庭,室内,7.2*2.7,19.44,,15.0,180.0,1,14.0,,30000.0,天津市宁河区桥北新区光明路东侧,10:00-22:00
安徽,蚌埠,单点播控,三线,蚌山,银泰城商圈,蚌埠银泰城A,中庭,中庭,4*2.24,8.96,,15.0,180.0,1,20.0,,25000.0,安徽省蚌埠市蚌山区东海大道4000号,10:00-22:00
安徽,蚌埠,单点播控,三线,蚌山,银泰城商圈,蚌埠银泰城B,户外,商场外立面,17.92*9.984,178.9,,15.0,180.0,1,20.0,,25000.0,安徽省蚌埠市蚌山区东海大道4001号,10:00-22:00
安徽,蚌埠,单点播控,三线,蚌山,蚌埠吾悦商圈,蚌埠吾悦广场,中庭,4F双面屏,2.592*4.224,10.95,,15.0,120.0,1,18.9,30000.0,,安徽省蚌埠市蚌山区解放路750号,10:00-22:00
安徽,蚌埠,单点播控,三线,蚌山,蚌埠吾悦商圈,蚌埠吾悦广场A,中庭,中庭,7.296×2.688,19.61,,15.0,120.0,1,18.9,30000.0,,安徽省蚌埠市蚌山区解放路750号,10:00-22:00
安徽,滁州,单点播控,三线,南谯,滁州吾悦商圈,滁州吾悦广场,中庭,中庭,3*4,12.0,,15.0,120.0,1,12.95,30000.0,,安徽省滁州市南谯区敬梓路678号,10:00-22:00
安徽,滁州,单点播控,三线,南谯,滁州吾悦商圈,滁州吾悦广场A,中庭,大中庭,7.296*2.688,19.6,,15.0,120.0,1,12.95,30000.0,,安徽省滁州市南谯区敬梓路678号,10:00-22:00
安徽,滁州,单点播控,三线,南谯,滁州吾悦商圈,滁州吾悦广场B,中庭,小中庭旋转屏,2.304*4.224*2,20.0,,15.0,120.0,1,12.95,30000.0,,安徽省滁州市南谯区敬梓路678号,10:00-22:00
安徽,阜阳,单点播控,三线,颍州,财富广场,阜阳香港财富广场万象城店,中庭,中庭,11.5*2,23.0,,15.0,180.0,4,8.0,,70000.0,阜阳市颍泉区界首路260号,9:30-21:00
安徽,阜阳,单点播控,三线,颍州,城市广场,阜阳宝龙城市广场,中庭,中庭,7.4*3.8,28.12,,15.0,180.0,4,17.0,,80000.0,阜阳市颍州区阜王路1000号,10:00-22:00
安徽,阜阳,单点播控,三线,颍州,颍州万达广场商圈,阜阳颍州万达广场,中庭,中庭三面屏,5.44*3.2=17.41*3,52.224,,15.0,120.0,1,35.0,50000.0,,安徽省阜阳市颍州区淮河路767号,10:00-22:00
安徽,阜阳,单点播控,三线,颍州,阜阳颍州吾悦商圈,阜阳颍州吾悦广场A,小中庭,旋转屏,3*5.5,16.5,,15.0,120.0,1,24.15,30000.0,,安徽省阜阳市颍州区淮河路2236号,10:00-22:00
安徽,阜阳,单点播控,三线,颍州,阜阳颍州吾悦商圈,阜阳颍州吾悦广场B,大中庭,曲面屏,8*1.25,10.0,,15.0,120.0,1,24.15,30000.0,,安徽省阜阳市颍州区淮河路2236号,10:00-22:00
安徽,合肥,数智播控,新一线,瑶海,龙岗路商圈,合肥龙湖瑶海天街,中庭,中庭,6*12,72.0,,15.0,,1,21.0,30000.0,40000.0,合肥市瑶海区王岗路与长江东路交叉口,9:50-22:10
安徽,合肥,数智播控,新一线,瑶海,瑶海万达广场商圈,合肥瑶海万达广场,中庭,中庭,22*3,66.0,,15.0,,1,38.0,37800.0,50000.0,合肥市瑶海区临泉东路277号,9:50-22:10
安徽,合肥,单点播控,新一线,巢湖市,巢湖商圈,合肥巢湖万达广场,中庭,中庭,12.8*3.36,43.008,,15.0,120.0,1,30.0,30000.0,,合肥市巢湖市半汤路31号,9:30-21:30
安徽,合肥,单点播控,新一线,高新,高新商圈,合肥高新银泰百货,中庭,中庭,8*4.5,36.0,,15.0,240.0,1,15.0,,40000.0,合肥高新区望江西路与创新大道交口,10:00-22:00
安徽,合肥,单点播控,新一线,瑶海,东部新中心,合肥瑶海保利,中庭,中庭,6.88*3.84,26.4192,,15.0,240.0,1,28.0,,40000.0,合肥市瑶海区新安江路和郎溪路交汇处,10:00-22:00
安徽,合肥,单点播控,新一线,滨湖,百大,合肥百大心悦城,室内,一楼中厅,10*3,30.0,,15.0,,1,46.0,30000.0,40000.0,合肥市包河区包河大道与紫云路交叉口,"10:00-12:00
14:30-21:00"
安徽,合肥,单点播控,新一线,滨湖,滨湖商圈,合肥滨湖银泰,中庭,中庭,5.92*3.36,19.89,,15.0,240.0,1,15.0,,40000.0,合肥滨湖区庐州大道与云谷路交口,10:00-22:00
安徽,合肥,单点播控,新一线,滨湖,滨湖商圈,合肥悦方IDMALL,中庭,中庭,7.8*2.3,17.94,,15.0,120.0,1,30.0,30000.0,,合肥市包河区庐州大道2868号,10:00-22:00
安徽,合肥,单点播控,新一线,滨湖,高速时代城商圈,合肥百大心悦城（户外）,户外,商场外立面,10.5*17,178.5,,15.0,120.0,1,30.0,80000.0,,安徽省合肥市滨湖新区包河大道与紫云路交口西北角,"8:30-12:00
14:30-21:00"
安徽,合肥,单点播控,新一线,蜀山,黄望潜商圈,合肥大唐国际购物广场,户外,商场外立面,40*15,600.0,,15.0,120.0,1,30.0,120000.0,,安徽省合肥市蜀山区望江西路298号,"8:30-12:00
14:00-22:30"
安徽,合肥,单点播控,新一线,蜀山,明珠广场商圈,合肥正大广场,户外,商场外立面,26*12.3,319.8,,15.0,120.0,1,40.0,50000.0,,安徽省合肥市蜀山区芙蓉路291号,10:00-22:00
安徽,合肥,单点播控,新一线,蜀山,十里庙商圈,合肥弘阳广场,中庭,中庭观光电梯,6.2*15,93.0,,15.0,120.0,1,20.0,80000.0,,安徽省合肥市蜀山区长江西路478号,10:00-22:00
安徽,合肥,单点播控,新一线,蜀山,政务区,合肥保利MALL（天鹅湖店）,中庭,中庭,7.08*2.68,18.9744,,15.0,180.0,1,28.0,,30000.0,合肥蜀山区祁门路333号,10:00-22:00
安徽,合肥,单点播控,新一线,蜀山,政务区商圈,合肥唯品会城市奥莱中心,户外,商场外立面,25.5*12.5,318.8,,15.0,120.0,1,20.0,80000.0,,安徽省合肥市蜀山区金寨南路811号,"8:30-12:00
14:30-21:00"
安徽,合肥,单点播控,新一线,蜀山,之心城商圈,合肥之心城,中庭,中庭,10*3,30.0,,15.0,120.0,1,50.0,100000.0,,安徽省合肥市蜀山区长江西路189号,10:00-22:00
安徽,合肥,单点播控,新一线,蜀山,中环城商圈,合肥中环城购物中心,户外,商场外立面,15*8,120.0,,15.0,120.0,1,20.0,80000.0,,安徽省合肥市繁华大道繁华大道12167号,"8:30-12:00
14:30-21:00"
安徽,合肥,单点播控,新一线,蜀山,南七商圈,合肥金隅南七天地,中庭,中庭,9*38,342.0,,15.0,,1,46.0,45000.0,60000.0,合肥市蜀山区金寨路与望江西路交汇处,10:00-22:00
安徽,合肥,单点播控,新一线,庐阳,步行街商圈,合肥银泰中心,中庭,中庭,2.9*5.1,14.79,,15.0,240.0,1,35.0,,40000.0,合肥庐阳区长江中路98号,10:00-22:00
安徽,合肥,单点播控,新一线,政务,政务商圈,合肥银泰城,中庭,中庭,5*3,15.0,,15.0,240.0,1,24.0,,40000.0,合肥政务区南二环与潜山路交口,10:00-22:00
安徽,合肥,单点播控,百强县,长丰县,长丰县商圈,合肥长丰北城万达广场,中庭,中庭,12.8*3.36,43.008,,15.0,120.0,1,30.0,30000.0,,合肥市长丰县凤庆路,10:00-22:00
安徽,合肥,单点播控,百强县,肥西县,旭辉商圈,肥西旭辉cmall,室内,3号中庭,5.5*3.02,17.0,,15.0,120.0,(空白),25.0,,,安徽省合肥市肥西县派河大道88号,10：00~22：00
安徽,淮北,单点播控,三线,杜集,淮北吾悦商圈,淮北吾悦广场,大中庭,室内大屏,7.104*2.496,17.73,,15.0,120.0,1,10.0,30000.0,,安徽省淮北市杜集区龙山路136号,10:00-22:00
安徽,淮南,单点播控,三线,田家庵,淮南吾悦商圈,淮南吾悦广场,中庭,2号中庭,7.296*2.688,19.63,,15.0,120.0,1,20.7,30000.0,,安徽省淮南市田家庵区洞山东路8号,10:00-22:00
安徽,六安,单点播控,三线,裕安,六安吾悦商圈,六安吾悦广告,户外,户外,17.152*10.24,170.0,,15.0,120.0,1,13.5,30000.0,,安徽省六安市裕安区梅山南路与南苑路交汇处南侧,10:00-22:00
安徽,宿州,单点播控,三线,埇桥,中心广场商圈,宿州苏宁广场,中庭,中庭,6.57*20.8,136.656,,15.0,,1,25.0,25000.0,40000.0,宿州市埇桥区汴河中路399号,"周一至周四9:30~21:30
周五至周日6:30~22:00"
安徽,宿州,单点播控,三线,埇桥,宿州吾悦广场商圈,宿州吾悦广场A,中庭,1号中庭旋转屏,2.3x4.3,9.72,,15.0,120.0,1,19.0,30000.0,,安徽省宿州市人民路与汴河路交叉口,10:00-22:00
安徽,宿州,单点播控,三线,埇桥,宿州吾悦广场商圈,宿州吾悦广场B,中庭,6号中庭曲面屏,7.30*2.650,19.35,,15.0,120.0,1,19.0,30000.0,,安徽省宿州市人民路与汴河路交叉口,10:00-22:00
安徽,铜陵,单点播控,三线,铜官,铜陵吾悦商圈,铜陵吾悦广场（户外）,户外,户外屏,17.3*10.5,181.65,,15.0,120.0,1,18.0,30000.0,,安徽省铜陵市翠湖二路与乌木山大道交叉口,10:00-22:00
安徽,铜陵,单点播控,三线,铜官,铜陵吾悦商圈,铜陵吾悦广场A,中庭,双面屏,2.3x4.3,9.66,,15.0,120.0,1,18.0,30000.0,,安徽省铜陵市翠湖二路与乌木山大道交叉口,10:00-22:00
